Gene	GOID	ONTOLOGY	TERM
ANI_1_424074	GO:0015078	MF	 V1 domain
ANI_1_424074	GO:0033180	CC	proton transmembrane transporter activity
ANI_1_424074	GO:1902600	BP	proton-transporting V-type ATPase
ANI_1_424084	GO:0016846	MF	carbon-sulfur lyase activity
ANI_1_424134	GO:0005515	MF	protein binding
ANI_1_424134	GO:0032065	BP	maintenance of protein location in cell cortex
ANI_1_424134	GO:0005938	CC	cell cortex
ANI_1_424134	GO:0005543	MF	phospholipid binding
ANI_1_424144	GO:0005524	MF	ATP binding
ANI_1_424154	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_424154	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_424154	GO:0008270	MF	host cell nucleus
ANI_1_424154	GO:0006355	BP	zinc ion binding
ANI_1_424164	GO:0004725	MF	protein tyrosine phosphatase activity
ANI_1_424164	GO:0016311	BP	dephosphorylation
ANI_1_424184	GO:0005515	MF	protein binding
ANI_1_424184	GO:0042254	BP	ribosome biogenesis
ANI_1_426024	GO:0016570	BP	histone modification
ANI_1_426024	GO:0006368	BP	transcription elongation from RNA polymerase II promoter
ANI_1_426024	GO:0016593	CC	Cdc73/Paf1 complex
ANI_1_426044	GO:0004620	MF	phospholipase activity
ANI_1_426044	GO:0009395	BP	phospholipid catabolic process
ANI_1_426144	GO:0005815	CC	microtubule organizing center
ANI_1_426184	GO:0003735	MF	structural constituent of ribosome
ANI_1_426184	GO:0003723	MF	RNA binding
ANI_1_426184	GO:0006412	BP	translation
ANI_1_426184	GO:0005840	CC	ribosome
ANI_1_426184	GO:0003735	MF	structural constituent of ribosome
ANI_1_426184	GO:0006412	BP	translation
ANI_1_426184	GO:0003723	MF	RNA binding
ANI_1_426184	GO:0005840	CC	ribosome
ANI_1_426184	GO:0003676	MF	nucleic acid binding
ANI_1_428054	GO:0005506	MF	iron ion binding
ANI_1_428054	GO:0055114	BP	oxidation-reduction process
ANI_1_428054	GO:0020037	MF	heme binding
ANI_1_428054	GO:0016705	MF	oxidoreductase activity
ANI_1_428064	GO:0003824	MF	catalytic activity
ANI_1_428134	GO:0005515	MF	protein binding
ANI_1_428134	GO:0005515	MF	protein binding
ANI_1_428134	GO:0005737	CC	cytoplasm
ANI_1_428154	GO:0046872	MF	metal ion binding
ANI_1_428154	GO:0003676	MF	nucleic acid binding
ANI_1_428154	GO:0045292	BP	mRNA cis splicing
ANI_1_428154	GO:0017070	MF	 via spliceosome
ANI_1_428154	GO:0036002	MF	U6 snRNA binding
ANI_1_428154	GO:0000387	BP	pre-mRNA binding
ANI_1_428154	GO:0003723	MF	spliceosomal snRNP assembly
ANI_1_428184	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
ANI_1_428184	GO:0000413	BP	protein peptidyl-prolyl isomerization
ANI_1_428184	GO:0003755	MF	peptidyl-prolyl cis-trans isomerase activity
ANI_1_428184	GO:0006457	BP	protein folding
ANI_1_430014	GO:0000079	BP	regulation of cyclin-dependent protein serine/threonine kinase activity
ANI_1_430014	GO:0051726	BP	regulation of cell cycle
ANI_1_430014	GO:0019901	MF	protein kinase binding
ANI_1_430054	GO:0022857	MF	transmembrane transporter activity
ANI_1_430054	GO:0022857	MF	transmembrane transporter activity
ANI_1_430054	GO:0055085	BP	transmembrane transport
ANI_1_430094	GO:0055114	BP	oxidation-reduction process
ANI_1_430094	GO:0046872	MF	metal ion binding
ANI_1_430094	GO:0016491	MF	oxidoreductase activity
ANI_1_430184	GO:0003676	MF	nucleic acid binding
ANI_1_430184	GO:0005524	MF	ATP binding
ANI_1_432014	GO:0000272	BP	polysaccharide catabolic process
ANI_1_432014	GO:0008810	MF	cellulase activity
ANI_1_432014	GO:0004553	MF	hydrolase activity
ANI_1_432024	GO:0005515	MF	protein binding
ANI_1_432034	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_432034	GO:0055114	BP	oxidation-reduction process
ANI_1_432034	GO:0016491	MF	oxidoreductase activity
ANI_1_432034	GO:0055114	BP	oxidation-reduction process
ANI_1_432034	GO:0016668	MF	oxidoreductase activity
ANI_1_432034	GO:0004362	MF	 acting on a sulfur group of donors
ANI_1_432034	GO:0050661	MF	 NAD(P) as acceptor
ANI_1_432034	GO:0055114	BP	glutathione-disulfide reductase activity
ANI_1_432034	GO:0050660	MF	NADP binding
ANI_1_432034	GO:0006749	BP	oxidation-reduction process
ANI_1_432034	GO:0016491	MF	flavin adenine dinucleotide binding
ANI_1_432034	GO:0045454	BP	glutathione metabolic process
ANI_1_432034	GO:0055114	BP	oxidoreductase activity
ANI_1_432034	GO:0055114	BP	cell redox homeostasis
ANI_1_432034	GO:0016491	MF	oxidation-reduction process
ANI_1_432044	GO:0031177	MF	phosphopantetheine binding
ANI_1_432044	GO:0003824	MF	catalytic activity
ANI_1_432064	GO:0003735	MF	structural constituent of ribosome
ANI_1_432064	GO:0006412	BP	translation
ANI_1_432064	GO:0005840	CC	ribosome
ANI_1_432074	GO:0005515	MF	protein binding
ANI_1_432074	GO:0006546	BP	glycine catabolic process
ANI_1_432074	GO:0004047	MF	aminomethyltransferase activity
ANI_1_432094	GO:0005975	BP	carbohydrate metabolic process
ANI_1_432094	GO:0004553	MF	hydrolase activity
ANI_1_432124	GO:0003700	MF	DNA-binding transcription factor activity
ANI_1_432124	GO:0006355	BP	regulation of transcription
ANI_1_432184	GO:0031011	CC	Ino80 complex
ANI_1_434034	GO:0046854	BP	phosphatidylinositol phosphorylation
ANI_1_434034	GO:0046855	BP	inositol phosphate dephosphorylation
ANI_1_434034	GO:0008934	MF	inositol monophosphate 1-phosphatase activity
ANI_1_434034	GO:0046855	BP	inositol phosphate dephosphorylation
ANI_1_434044	GO:0016021	CC	integral component of membrane
ANI_1_434064	GO:0022857	MF	transmembrane transporter activity
ANI_1_434064	GO:0055085	BP	transmembrane transport
ANI_1_434064	GO:0022857	MF	transmembrane transporter activity
ANI_1_434144	GO:0005634	CC	nucleus
ANI_1_434144	GO:0008270	MF	zinc ion binding
ANI_1_434144	GO:0006260	BP	DNA replication
ANI_1_434144	GO:0003887	MF	DNA-directed DNA polymerase activity
ANI_1_434144	GO:0003676	MF	nucleic acid binding
ANI_1_434144	GO:0003677	MF	DNA binding
ANI_1_434144	GO:0006260	BP	DNA replication
ANI_1_434144	GO:0003887	MF	DNA-directed DNA polymerase activity
ANI_1_434144	GO:0006281	BP	DNA repair
ANI_1_434144	GO:0008622	CC	epsilon DNA polymerase complex
ANI_1_434144	GO:0000166	MF	nucleotide binding
ANI_1_434144	GO:0003677	MF	DNA binding
ANI_1_434144	GO:0003676	MF	nucleic acid binding
ANI_1_434144	GO:0000166	MF	nucleotide binding
ANI_1_434144	GO:0003887	MF	DNA-directed DNA polymerase activity
ANI_1_434154	GO:0055114	BP	oxidation-reduction process
ANI_1_434154	GO:0016491	MF	oxidoreductase activity
ANI_1_434154	GO:0055114	BP	oxidation-reduction process
ANI_1_434154	GO:0016491	MF	oxidoreductase activity
ANI_1_434154	GO:0016620	MF	oxidoreductase activity
ANI_1_436054	GO:0016787	MF	hydrolase activity
ANI_1_436114	GO:0003824	MF	catalytic activity
ANI_1_436124	GO:0008080	MF	N-acetyltransferase activity
ANI_1_436134	GO:0005524	MF	ATP binding
ANI_1_436134	GO:0046872	MF	metal ion binding
ANI_1_436134	GO:0005524	MF	ATP binding
ANI_1_436144	GO:0033617	BP	mitochondrial cytochrome c oxidase assembly
ANI_1_436144	GO:0005743	CC	mitochondrial inner membrane
ANI_1_436154	GO:0000172	CC	ribonuclease MRP complex
ANI_1_436154	GO:0008033	BP	tRNA processing
ANI_1_436154	GO:0005655	CC	nucleolar ribonuclease P complex
ANI_1_436154	GO:0006379	BP	mRNA cleavage
ANI_1_436184	GO:0003937	MF	IMP cyclohydrolase activity
ANI_1_436184	GO:0006164	BP	purine nucleotide biosynthetic process
ANI_1_436184	GO:0004643	MF	phosphoribosylaminoimidazolecarboxamide formyltransferase activity
ANI_1_436184	GO:0003824	MF	catalytic activity
ANI_1_438014	GO:0033615	BP	mitochondrial proton-transporting ATP synthase complex assembly
ANI_1_438034	GO:0042025	CC	host cell nucleus
ANI_1_438034	GO:0006289	BP	nucleotide-excision repair
ANI_1_438034	GO:0003684	MF	damaged DNA binding
ANI_1_438064	GO:0016491	MF	oxidoreductase activity
ANI_1_438124	GO:0006629	BP	lipid metabolic process
ANI_1_438184	GO:0016192	BP	vesicle-mediated transport
ANI_1_438184	GO:0030132	CC	clathrin coat of coated pit
ANI_1_438184	GO:0005198	MF	structural molecule activity
ANI_1_438184	GO:0030130	CC	clathrin coat of trans-Golgi network vesicle
ANI_1_438184	GO:0006886	BP	intracellular protein transport
ANI_1_438184	GO:0016192	BP	vesicle-mediated transport
ANI_1_438184	GO:0006886	BP	intracellular protein transport
ANI_1_438184	GO:0005515	MF	protein binding
ANI_1_438184	GO:0016192	BP	vesicle-mediated transport
ANI_1_438184	GO:0071439	CC	clathrin complex
ANI_1_438184	GO:0032051	MF	clathrin light chain binding
ANI_1_440014	GO:0007264	BP	small GTPase mediated signal transduction
ANI_1_440014	GO:0005085	MF	guanyl-nucleotide exchange factor activity
ANI_1_440024	GO:0051539	MF	4 iron
ANI_1_440024	GO:0003861	MF	 4 sulfur cluster binding
ANI_1_440024	GO:0009098	BP	3-isopropylmalate dehydratase activity
ANI_1_440024	GO:0009316	CC	leucine biosynthetic process
ANI_1_440024	GO:0009098	BP	3-isopropylmalate dehydratase complex
ANI_1_440024	GO:0003861	MF	leucine biosynthetic process
ANI_1_440024	GO:0003861	MF	3-isopropylmalate dehydratase activity
ANI_1_440024	GO:0009098	BP	3-isopropylmalate dehydratase activity
ANI_1_440024	GO:0003861	MF	leucine biosynthetic process
ANI_1_440044	GO:0004084	MF	branched-chain-amino-acid transaminase activity
ANI_1_440044	GO:0009081	BP	branched-chain amino acid metabolic process
ANI_1_440044	GO:0003824	MF	catalytic activity
ANI_1_440074	GO:0022857	MF	transmembrane transporter activity
ANI_1_440074	GO:0055085	BP	transmembrane transport
ANI_1_440074	GO:0016020	CC	membrane
ANI_1_440074	GO:0022857	MF	transmembrane transporter activity
ANI_1_440074	GO:0055085	BP	transmembrane transport
ANI_1_440074	GO:0016021	CC	integral component of membrane
ANI_1_440094	GO:0004842	MF	ubiquitin-protein transferase activity
ANI_1_440184	GO:0046872	MF	metal ion binding
ANI_1_440184	GO:0005524	MF	ATP binding
ANI_1_440184	GO:0006090	BP	pyruvate metabolic process
ANI_1_440184	GO:0004736	MF	pyruvate carboxylase activity
ANI_1_440184	GO:0006094	BP	gluconeogenesis
ANI_1_440184	GO:0009374	MF	biotin binding
ANI_1_440184	GO:0005524	MF	ATP binding
ANI_1_440184	GO:0005524	MF	ATP binding
ANI_1_440184	GO:0003824	MF	catalytic activity
ANI_1_44074	GO:0008168	MF	methyltransferase activity
ANI_1_44124	GO:0005739	CC	mitochondrion
ANI_1_44124	GO:0004408	MF	holocytochrome-c synthase activity
ANI_1_44184	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_44184	GO:0055114	BP	oxidation-reduction process
ANI_1_44184	GO:0016491	MF	oxidoreductase activity
ANI_1_44184	GO:0055114	BP	oxidation-reduction process
ANI_1_44184	GO:0016491	MF	oxidoreductase activity
ANI_1_44184	GO:0071949	MF	FAD binding
ANI_1_44184	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_442024	GO:0005975	BP	carbohydrate metabolic process
ANI_1_442024	GO:0003824	MF	catalytic activity
ANI_1_442044	GO:0055085	BP	transmembrane transport
ANI_1_442044	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
ANI_1_442044	GO:0005524	MF	ATP binding
ANI_1_442044	GO:0016021	CC	integral component of membrane
ANI_1_442044	GO:0016021	CC	integral component of membrane
ANI_1_442044	GO:0005524	MF	ATP binding
ANI_1_442044	GO:0016887	MF	ATPase activity
ANI_1_442044	GO:0005524	MF	ATP binding
ANI_1_442054	GO:0003824	MF	catalytic activity
ANI_1_442144	GO:0051082	MF	unfolded protein binding
ANI_1_442144	GO:0005524	MF	ATP binding
ANI_1_442144	GO:0006457	BP	protein folding
ANI_1_442144	GO:0005524	MF	ATP binding
ANI_1_442154	GO:0005515	MF	protein binding
ANI_1_444014	GO:0005506	MF	iron ion binding
ANI_1_444014	GO:0016226	BP	iron-sulfur cluster assembly
ANI_1_444014	GO:0051536	MF	iron-sulfur cluster binding
ANI_1_444034	GO:0005975	BP	carbohydrate metabolic process
ANI_1_444034	GO:0004553	MF	hydrolase activity
ANI_1_444044	GO:0005506	MF	iron ion binding
ANI_1_444044	GO:0055114	BP	oxidation-reduction process
ANI_1_444044	GO:0020037	MF	heme binding
ANI_1_444044	GO:0016705	MF	oxidoreductase activity
ANI_1_444044	GO:0016705	MF	 acting on paired donors
ANI_1_444044	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
ANI_1_444054	GO:0016787	MF	hydrolase activity
ANI_1_444064	GO:0016787	MF	hydrolase activity
ANI_1_444064	GO:0033192	MF	calmodulin-dependent protein phosphatase activity
ANI_1_444064	GO:0097720	BP	calcineurin-mediated signaling
ANI_1_444074	GO:0003676	MF	nucleic acid binding
ANI_1_444074	GO:0000398	BP	mRNA splicing
ANI_1_444124	GO:0016020	CC	membrane
ANI_1_444154	GO:0005524	MF	ATP binding
ANI_1_446054	GO:0055114	BP	oxidation-reduction process
ANI_1_446054	GO:0016491	MF	oxidoreductase activity
ANI_1_446074	GO:0007017	BP	microtubule-based process
ANI_1_446074	GO:0005874	CC	microtubule
ANI_1_446074	GO:0003924	MF	GTPase activity
ANI_1_446074	GO:0007017	BP	microtubule-based process
ANI_1_446074	GO:0005525	MF	GTP binding
ANI_1_446074	GO:0005874	CC	microtubule
ANI_1_446074	GO:0007017	BP	microtubule-based process
ANI_1_446074	GO:0005200	MF	structural constituent of cytoskeleton
ANI_1_446074	GO:0005525	MF	GTP binding
ANI_1_446074	GO:0005874	CC	microtubule
ANI_1_446094	GO:0005506	MF	iron ion binding
ANI_1_446094	GO:0055114	BP	oxidation-reduction process
ANI_1_446094	GO:0020037	MF	heme binding
ANI_1_446094	GO:0016705	MF	oxidoreductase activity
ANI_1_446094	GO:0005506	MF	 acting on paired donors
ANI_1_446094	GO:0055114	BP	 with incorporation or reduction of molecular oxygen
ANI_1_446094	GO:0020037	MF	iron ion binding
ANI_1_446094	GO:0016705	MF	oxidation-reduction process
ANI_1_446094	GO:0004497	MF	heme binding
ANI_1_446094	GO:0016705	MF	oxidoreductase activity
ANI_1_446094	GO:0055114	BP	 acting on paired donors
ANI_1_446154	GO:0008270	MF	zinc ion binding
ANI_1_446154	GO:0003676	MF	nucleic acid binding
ANI_1_446154	GO:0016818	MF	hydrolase activity
ANI_1_446154	GO:0005524	MF	 acting on acid anhydrides
ANI_1_446164	GO:0016126	BP	sterol biosynthetic process
ANI_1_446164	GO:0016628	MF	oxidoreductase activity
ANI_1_446164	GO:0016020	CC	 acting on the CH-CH group of donors
ANI_1_446164	GO:0016628	MF	 NAD or NADP as acceptor
ANI_1_446164	GO:0055114	BP	membrane
ANI_1_446184	GO:0003735	MF	structural constituent of ribosome
ANI_1_446184	GO:0006412	BP	translation
ANI_1_446184	GO:0005840	CC	ribosome
ANI_1_448014	GO:0003735	MF	structural constituent of ribosome
ANI_1_448014	GO:0006412	BP	translation
ANI_1_448014	GO:0005840	CC	ribosome
ANI_1_448014	GO:0003735	MF	structural constituent of ribosome
ANI_1_448014	GO:0005840	CC	ribosome
ANI_1_448024	GO:0034220	BP	ion transmembrane transport
ANI_1_448024	GO:0046961	MF	proton-transporting ATPase activity
ANI_1_448024	GO:0033180	CC	 rotational mechanism
ANI_1_448024	GO:1902600	BP	proton-transporting V-type ATPase
ANI_1_448034	GO:0005634	CC	nucleus
ANI_1_448074	GO:0008519	MF	ammonium transmembrane transporter activity
ANI_1_448074	GO:0015696	BP	ammonium transport
ANI_1_448074	GO:0016020	CC	membrane
ANI_1_448074	GO:0008519	MF	ammonium transmembrane transporter activity
ANI_1_448074	GO:0072488	BP	ammonium transmembrane transport
ANI_1_448074	GO:0016020	CC	membrane
ANI_1_448074	GO:0008519	MF	ammonium transmembrane transporter activity
ANI_1_448074	GO:0016020	CC	membrane
ANI_1_448074	GO:0072488	BP	ammonium transmembrane transport
ANI_1_448074	GO:0005887	CC	integral component of plasma membrane
ANI_1_448104	GO:0022857	MF	transmembrane transporter activity
ANI_1_448104	GO:0055085	BP	transmembrane transport
ANI_1_448114	GO:0003824	MF	catalytic activity
ANI_1_448114	GO:0016788	MF	hydrolase activity
ANI_1_448144	GO:0006418	BP	tRNA aminoacylation for protein translation
ANI_1_448144	GO:0000166	MF	nucleotide binding
ANI_1_448144	GO:0004812	MF	aminoacyl-tRNA ligase activity
ANI_1_448144	GO:0005524	MF	ATP binding
ANI_1_448144	GO:0006421	BP	asparaginyl-tRNA aminoacylation
ANI_1_448144	GO:0000166	MF	nucleotide binding
ANI_1_448144	GO:0004816	MF	asparagine-tRNA ligase activity
ANI_1_448144	GO:0005524	MF	ATP binding
ANI_1_448154	GO:0022857	MF	transmembrane transporter activity
ANI_1_448154	GO:0055085	BP	transmembrane transport
ANI_1_448154	GO:0022857	MF	transmembrane transporter activity
ANI_1_450024	GO:0032366	BP	intracellular sterol transport
ANI_1_450034	GO:0055114	BP	oxidation-reduction process
ANI_1_450034	GO:0016491	MF	oxidoreductase activity
ANI_1_450034	GO:0055114	BP	oxidation-reduction process
ANI_1_450034	GO:0004506	MF	squalene monooxygenase activity
ANI_1_450034	GO:0050660	MF	flavin adenine dinucleotide binding
ANI_1_450034	GO:0016021	CC	integral component of membrane
ANI_1_450034	GO:0016126	BP	sterol biosynthetic process
ANI_1_450034	GO:0004506	MF	squalene monooxygenase activity
ANI_1_450044	GO:0016491	MF	oxidoreductase activity
ANI_1_450054	GO:0043386	BP	mycotoxin biosynthetic process
ANI_1_450074	GO:0005524	MF	ATP binding
ANI_1_450074	GO:0004672	MF	protein kinase activity
ANI_1_450074	GO:0006468	BP	protein phosphorylation
ANI_1_450074	GO:0005524	MF	ATP binding
ANI_1_450074	GO:0005737	CC	cytoplasm
ANI_1_450074	GO:0051403	BP	stress-activated MAPK cascade
ANI_1_450074	GO:0005524	MF	ATP binding
ANI_1_450074	GO:0004709	MF	MAP kinase kinase kinase activity
ANI_1_450074	GO:0004672	MF	protein kinase activity
ANI_1_450074	GO:0006468	BP	protein phosphorylation
ANI_1_450094	GO:0016491	MF	oxidoreductase activity
ANI_1_450104	GO:0004590	MF	orotidine-5'-phosphate decarboxylase activity
ANI_1_450104	GO:0044205	BP	'de novo' UMP biosynthetic process
ANI_1_450104	GO:0006207	BP	'de novo' pyrimidine nucleobase biosynthetic process
ANI_1_450104	GO:0004590	MF	orotidine-5'-phosphate decarboxylase activity
ANI_1_450104	GO:0003824	MF	catalytic activity
ANI_1_450134	GO:0005085	MF	guanyl-nucleotide exchange factor activity
ANI_1_450164	GO:0005634	CC	nucleus
ANI_1_450164	GO:0006351	BP	transcription
ANI_1_450164	GO:0003677	MF	 DNA-templated
ANI_1_450164	GO:0008270	MF	DNA binding
ANI_1_450164	GO:0000981	MF	zinc ion binding
ANI_1_450164	GO:0042025	CC	DNA-binding transcription factor activity
ANI_1_450164	GO:0008270	MF	 RNA polymerase II-specific
ANI_1_450164	GO:0006355	BP	host cell nucleus
ANI_1_450184	GO:0006850	BP	mitochondrial pyruvate transmembrane transport
ANI_1_450184	GO:0005743	CC	mitochondrial inner membrane
ANI_1_452014	GO:0055114	BP	oxidation-reduction process
ANI_1_452014	GO:0016491	MF	oxidoreductase activity
ANI_1_452014	GO:0008270	MF	zinc ion binding
ANI_1_452014	GO:0055114	BP	oxidation-reduction process
ANI_1_452014	GO:0016491	MF	oxidoreductase activity
ANI_1_452024	GO:0003824	MF	catalytic activity
ANI_1_452024	GO:0016747	MF	transferase activity
ANI_1_452094	GO:0008270	MF	zinc ion binding
ANI_1_452094	GO:0003676	MF	nucleic acid binding
ANI_1_452134	GO:0016887	MF	ATPase activity
ANI_1_452134	GO:0005524	MF	ATP binding
ANI_1_452134	GO:0055085	BP	transmembrane transport
ANI_1_452134	GO:0042626	MF	ATPase-coupled transmembrane transporter activity
ANI_1_452134	GO:0005524	MF	ATP binding
ANI_1_452134	GO:0016021	CC	integral component of membrane
ANI_1_452134	GO:0016020	CC	membrane
ANI_1_452154	GO:0005515	MF	protein binding
ANI_1_454024	GO:0003824	MF	catalytic activity
ANI_1_454044	GO:0071949	MF	FAD binding
ANI_1_454054	GO:0043386	BP	mycotoxin biosynthetic process
ANI_1_454124	GO:0072686	CC	mitotic spindle
ANI_1_454124	GO:0042729	CC	DASH complex
ANI_1_454124	GO:0008608	BP	attachment of spindle microtubules to kinetochore
ANI_1_454144	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_454144	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_454144	GO:0008270	MF	host cell nucleus
ANI_1_454144	GO:0006355	BP	zinc ion binding
ANI_1_454184	GO:0055085	BP	transmembrane transport
ANI_1_454184	GO:0016020	CC	membrane
ANI_1_456074	GO:0006886	BP	intracellular protein transport
ANI_1_456074	GO:0005737	CC	cytoplasm
ANI_1_456074	GO:0016192	BP	vesicle-mediated transport
ANI_1_456074	GO:0006886	BP	intracellular protein transport
ANI_1_456074	GO:0030117	CC	membrane coat
ANI_1_456074	GO:0016192	BP	vesicle-mediated transport
ANI_1_456074	GO:0005198	MF	structural molecule activity
ANI_1_456074	GO:0030126	CC	COPI vesicle coat
ANI_1_456074	GO:0006886	BP	intracellular protein transport
ANI_1_456124	GO:0031011	CC	Ino80 complex
ANI_1_456124	GO:0006338	BP	chromatin remodeling
ANI_1_456144	GO:0022857	MF	transmembrane transporter activity
ANI_1_456144	GO:0055085	BP	transmembrane transport
ANI_1_456144	GO:0016020	CC	membrane
ANI_1_456154	GO:0005515	MF	protein binding
ANI_1_456154	GO:0004672	MF	protein kinase activity
ANI_1_456154	GO:0006468	BP	protein phosphorylation
ANI_1_456154	GO:0005524	MF	ATP binding
ANI_1_456154	GO:0005524	MF	ATP binding
ANI_1_456154	GO:0004672	MF	protein kinase activity
ANI_1_456154	GO:0006468	BP	protein phosphorylation
ANI_1_456164	GO:0005975	BP	carbohydrate metabolic process
ANI_1_456164	GO:0004553	MF	hydrolase activity
ANI_1_458024	GO:0003676	MF	nucleic acid binding
ANI_1_458024	GO:0003723	MF	RNA binding
ANI_1_458054	GO:0043386	BP	mycotoxin biosynthetic process
ANI_1_458074	GO:0016301	MF	kinase activity
ANI_1_458074	GO:0003951	MF	NAD+ kinase activity
ANI_1_458184	GO:0005737	CC	cytoplasm
ANI_1_458184	GO:0004496	MF	mevalonate kinase activity
ANI_1_458184	GO:0008299	BP	isoprenoid biosynthetic process
ANI_1_458184	GO:0005524	MF	ATP binding
ANI_1_458184	GO:0005524	MF	ATP binding
ANI_1_460064	GO:0016491	MF	oxidoreductase activity
ANI_1_460074	GO:0030688	CC	preribosome
ANI_1_460074	GO:0006364	BP	 small subunit precursor
ANI_1_460094	GO:0005975	BP	carbohydrate metabolic process
ANI_1_460094	GO:0003824	MF	catalytic activity
ANI_1_460094	GO:0005975	BP	carbohydrate metabolic process
ANI_1_460094	GO:0005509	MF	calcium ion binding
ANI_1_460094	GO:0004556	MF	alpha-amylase activity
ANI_1_460094	GO:0005509	MF	calcium ion binding
ANI_1_460094	GO:0016052	BP	carbohydrate catabolic process
ANI_1_460094	GO:0004556	MF	alpha-amylase activity
ANI_1_460104	GO:0016407	MF	acetyltransferase activity
ANI_1_460104	GO:0016740	MF	transferase activity
ANI_1_460114	GO:0022857	MF	transmembrane transporter activity
ANI_1_460114	GO:0055085	BP	transmembrane transport
ANI_1_460114	GO:0022857	MF	transmembrane transporter activity
ANI_1_460124	GO:0016192	BP	vesicle-mediated transport
ANI_1_460134	GO:0008540	CC	proteasome regulatory particle
ANI_1_460134	GO:0006511	BP	 base subcomplex
ANI_1_46014	GO:0006508	BP	proteolysis
ANI_1_46014	GO:0004190	MF	aspartic-type endopeptidase activity
ANI_1_460144	GO:0006886	BP	intracellular protein transport
ANI_1_460144	GO:0030127	CC	COPII vesicle coat
ANI_1_460144	GO:0008270	MF	zinc ion binding
ANI_1_460144	GO:0006888	BP	endoplasmic reticulum to Golgi vesicle-mediated transport
ANI_1_460144	GO:0006886	BP	intracellular protein transport
ANI_1_460144	GO:0006888	BP	endoplasmic reticulum to Golgi vesicle-mediated transport
ANI_1_460144	GO:0030127	CC	COPII vesicle coat
ANI_1_460144	GO:0008270	MF	zinc ion binding
ANI_1_460144	GO:0006888	BP	endoplasmic reticulum to Golgi vesicle-mediated transport
ANI_1_460144	GO:0030127	CC	COPII vesicle coat
ANI_1_460144	GO:0006886	BP	intracellular protein transport
ANI_1_460144	GO:0030127	CC	COPII vesicle coat
ANI_1_460144	GO:0006888	BP	endoplasmic reticulum to Golgi vesicle-mediated transport
ANI_1_460144	GO:0006886	BP	intracellular protein transport
ANI_1_460184	GO:0000981	MF	DNA-binding transcription factor activity
ANI_1_460184	GO:0042025	CC	 RNA polymerase II-specific
ANI_1_460184	GO:0008270	MF	host cell nucleus
ANI_1_460184	GO:0006355	BP	zinc ion binding
ANI_1_46104	GO:0005515	MF	protein binding
ANI_1_46124	GO:0004672	MF	protein kinase activity
ANI_1_46124	GO:0006468	BP	protein phosphorylation
ANI_1_46124	GO:0005524	MF	ATP binding
ANI_1_462104	GO:0036459	MF	thiol-dependent ubiquitinyl hydrolase activity
ANI_1_462104	GO:0006511	BP	ubiquitin-dependent protein catabolic process
ANI_1_462104	GO:0016579	BP	protein deubiquitination
ANI_1_462104	GO:0036459	MF	thiol-dependent ubiquitinyl hydrolase activity
ANI_1_462134	GO:0016192	BP	vesicle-mediated transport
ANI_1_462134	GO:0030008	CC	TRAPP complex
ANI_1_462154	GO:0043565	MF	sequence-specific DNA binding
ANI_1_462154	GO:0003700	MF	DNA-binding transcription factor activity
ANI_1_462154	GO:0006355	BP	regulation of transcription
ANI_1_462154	GO:0003677	MF	 DNA-templated
ANI_1_462154	GO:0008168	MF	DNA binding
ANI_1_462154	GO:0008270	MF	methyltransferase activity
ANI_1_462154	GO:0006281	BP	zinc ion binding
ANI_1_462154	GO:0006355	BP	DNA repair
ANI_1_462184	GO:0018342	BP	protein prenylation
ANI_1_462184	GO:0008318	MF	protein prenyltransferase activity
ANI_1_464014	GO:0043419	BP	urea catabolic process
ANI_1_464014	GO:0016151	MF	nickel cation binding
ANI_1_464014	GO:0009039	MF	urease activity
ANI_1_464014	GO:0006807	BP	nitrogen compound metabolic process
ANI_1_464014	GO:0016151	MF	nickel cation binding
ANI_1_464014	GO:0016810	MF	hydrolase activity
ANI_1_464014	GO:0016787	MF	 acting on carbon-nitrogen (but not peptide) bonds
ANI_1_464014	GO:0009039	MF	hydrolase activity
ANI_1_464014	GO:0016151	MF	urease activity
ANI_1_464024	GO:0005815	CC	microtubule organizing center
ANI_1_464024	GO:0007020	BP	microtubule nucleation
ANI_1_464024	GO:0043015	MF	gamma-tubulin binding
ANI_1_464024	GO:0000226	BP	microtubule cytoskeleton organization
ANI_1_464024	GO:0000922	CC	spindle pole
ANI_1_464024	GO:0043015	MF	gamma-tubulin binding
ANI_1_464044	GO:0003676	MF	nucleic acid binding
ANI_1_464054	GO:0000104	MF	succinate dehydrogenase activity
ANI_1_464054	GO:0055114	BP	oxidation-reduction process
ANI_1_464064	GO:0005515	MF	protein binding
ANI_1_464064	GO:0072546	CC	ER membrane protein complex
ANI_1_464104	GO:0006367	BP	transcription initiation from RNA polymerase II promoter
ANI_1_464124	GO:0003676	MF	nucleic acid binding
ANI_1_464124	GO:0005524	MF	ATP binding
