Chr	Start	End	Length	Abs_summit	Pileup	Fold_enrichment	Pvalue	Name
chromosome_6	2225951	2226470	520	2226230	52.67	1.42326	0.0	peak_2452b
chromosome_6	2229195	2229345	151	2229267	52.67	1.54471	0.0	peak_2453
chromosome_6	2232373	2232723	351	2232476	50.71	1.48856	0.0	peak_2454
chromosome_6	2232917	2233384	468	2232988	44.21	1.29179	0.0	peak_2455a
chromosome_6	2232917	2233384	468	2233275	54.62	1.60085	0.122922	peak_2455b
chromosome_6	2233747	2233900	154	2233843	50.71	1.48856	0.0	peak_2456
chromosome_6	2234096	2234428	333	2234210	49.41	1.45113	0.0	peak_2457
chromosome_6	2235656	2235802	147	2235718	46.81	1.37627	0.0	peak_2458
chromosome_6	2252365	2252864	500	2252459	48.11	1.3274	0.0	peak_2459a
chromosome_6	2252365	2252864	500	2252640	49.41	1.36743	0.0	peak_2459b
chromosome_6	2253824	2254015	192	2253985	46.16	1.35755	0.0	peak_2460
chromosome_6	2255466	2255634	169	2255534	50.06	1.4571	0.0	peak_2461
chromosome_6	2287650	2287896	247	2287749	52.67	1.27201	0.0	peak_2462
chromosome_6	2296007	2296555	549	2296037	50.71	1.36091	0.0	peak_2463a
chromosome_6	2296007	2296555	549	2296351	46.81	1.37627	0.0	peak_2463b
chromosome_6	2334302	2334550	249	2334469	56.57	1.46394	0.0	peak_2464
chromosome_6	2352801	2353020	220	2352834	50.06	1.25496	0.0	peak_2465
chromosome_6	2355690	2356572	883	2355737	47.46	1.39499	0.0	peak_2466a
chromosome_6	2355690	2356572	883	2355937	54.62	1.60085	0.122922	peak_2466b
chromosome_6	2355690	2356572	883	2356242	47.46	1.39499	0.0	peak_2466c
chromosome_6	2355690	2356572	883	2356489	52.67	1.45041	0.0	peak_2466d
chromosome_6	2381583	2381786	204	2381626	47.46	1.31978	0.0	peak_2467
chromosome_6	2418772	2419243	472	2418832	44.21	1.30141	0.0	peak_2468a
chromosome_6	2418772	2419243	472	2419102	53.97	1.52682	0.0	peak_2468b
chromosome_6	2438531	2439034	504	2438586	46.81	1.37472	0.0	peak_2469a
chromosome_6	2438531	2439034	504	2438746	48.11	1.29247	0.0	peak_2469b
chromosome_6	2440636	2440786	151	2440755	47.46	1.35226	0.0	peak_2470
chromosome_6	2441300	2442066	767	2441543	58.52	1.70048	0.368104	peak_2471a
chromosome_6	2441300	2442066	767	2441826	46.16	1.35755	0.0	peak_2471b
chromosome_6	2441300	2442066	767	2441980	49.41	1.45113	0.0	peak_2471c
chromosome_6	2466319	2466491	173	2466391	47.46	1.39499	0.0	peak_2472
chromosome_6	2467242	2467727	486	2467547	55.92	1.63828	0.146137	peak_2473
chromosome_6	2467936	2468208	273	2468023	51.36	1.50728	0.0	peak_2474
chromosome_6	2468369	2468851	483	2468421	50.06	1.46985	0.0	peak_2475a
chromosome_6	2468369	2468851	483	2468713	51.36	1.50728	0.0	peak_2475b
chromosome_6	2471981	2472293	313	2472102	57.22	1.6584	0.267403	peak_2476
chromosome_6	2472823	2473103	281	2472893	52.67	1.53329	0.0	peak_2477
chromosome_6	2491496	2491673	178	2491637	45.51	1.33884	0.0	peak_2478
chromosome_6	2493570	2493826	257	2493654	47.46	1.39499	0.0	peak_2479
chromosome_6	2494647	2494802	156	2494769	53.97	1.58214	0.0231072	peak_2480
chromosome_6	2521840	2522034	195	2521951	48.11	1.4137	0.0	peak_2481
chromosome_6	2528260	2528674	415	2528333	52.02	1.52599	0.0	peak_2482
chromosome_6	2529612	2529875	264	2529643	46.16	1.27469	0.0	peak_2483
chromosome_6	2568158	2568594	437	2568259	48.11	1.4137	0.0	peak_2484a
chromosome_6	2568158	2568594	437	2568447	44.21	1.30141	0.0	peak_2484b
chromosome_6	2582974	2583299	326	2583044	48.76	1.43242	0.0	peak_2485
chromosome_6	2634673	2635005	333	2634929	44.21	1.30141	0.0	peak_2486
chromosome_6	2635573	2635797	225	2635603	45.51	1.27689	0.0	peak_2487a
chromosome_6	2635573	2635797	225	2635688	48.11	1.35925	0.0	peak_2487b
chromosome_6	2635971	2636651	681	2636066	59.17	1.73186	0.403166	peak_2488a
chromosome_6	2635971	2636651	681	2636330	47.46	1.39224	0.0	peak_2488b
chromosome_6	2637765	2638350	586	2637808	52.02	1.4154	0.0	peak_2489a
chromosome_6	2637765	2638350	586	2638094	48.76	1.43242	0.0	peak_2489b
chromosome_6	2643963	2644139	177	2644066	51.36	1.50728	0.0	peak_2490
chromosome_6	2645144	2645292	149	2645216	46.16	1.35755	0.0	peak_2491
chromosome_6	2650460	2650709	250	2650488	46.16	1.35755	0.0	peak_2492
chromosome_6	2654251	2654462	212	2654336	50.06	1.46985	0.0	peak_2493
chromosome_6	2655330	2655548	219	2655421	49.41	1.45113	0.0	peak_2494
chromosome_6	2655854	2656052	199	2656019	44.21	1.30141	0.0	peak_2495
chromosome_6	2659283	2659592	310	2659330	45.51	1.33884	0.0	peak_2496
chromosome_6	2703826	2704083	258	2703859	44.21	1.30141	0.0	peak_2497
chromosome_6	2706540	2706688	149	2706614	46.81	1.37627	0.0	peak_2498
chromosome_6	2710405	2710697	293	2710518	48.76	1.43242	0.0	peak_2499
chromosome_6	2732067	2732281	215	2732112	44.21	1.30141	0.0	peak_2500
chromosome_6	2742153	2742334	182	2742233	50.71	1.48856	0.0	peak_2501
chromosome_6	2744044	2744252	209	2744113	47.46	1.39499	0.0	peak_2502
chromosome_6	2750680	2751038	359	2750791	48.76	1.43242	0.0	peak_2503
chromosome_6	2774259	2774540	282	2774472	51.36	1.50728	0.0	peak_2504
chromosome_6	2776342	2776498	157	2776464	46.16	1.35755	0.0	peak_2505
chromosome_6	2779202	2779351	150	2779272	46.81	1.37627	0.0	peak_2506
chromosome_6	2787841	2788185	345	2787908	46.81	1.37627	0.0	peak_2507
chromosome_6	2788863	2789138	276	2788899	44.86	1.32012	0.0	peak_2508
chromosome_6	2789354	2789798	445	2789456	48.11	1.4137	0.0	peak_2509a
chromosome_6	2789354	2789798	445	2789662	44.21	1.30141	0.0	peak_2509b
chromosome_6	2789977	2790167	191	2790140	53.97	1.44646	0.0	peak_2510
chromosome_6	2800288	2800471	184	2800316	44.21	1.30141	0.0	peak_2511
chromosome_6	2806492	2806696	205	2806547	44.21	1.30141	0.0	peak_2512
chromosome_6	2809797	2810035	239	2809828	44.21	1.30141	0.0	peak_2513
chromosome_6	2817412	2817656	245	2817543	45.51	1.33884	0.0	peak_2514
chromosome_6	2820538	2820805	268	2820621	44.21	1.30141	0.0	peak_2515
chromosome_6	2821230	2821543	314	2821281	44.21	1.30141	0.0	peak_2516a
chromosome_6	2821230	2821543	314	2821479	50.71	1.48856	0.0	peak_2516b
chromosome_6	2821760	2822199	440	2821886	49.41	1.45113	0.0	peak_2517
chromosome_6	2830028	2830215	188	2830063	44.21	1.30141	0.0	peak_2518
chromosome_6	2830583	2830888	306	2830651	50.06	1.3438	0.0	peak_2519a
chromosome_6	2830583	2830888	306	2830810	46.16	1.35755	0.0	peak_2519b
chromosome_6	2836736	2836960	225	2836809	59.17	1.65172	0.267403	peak_2520
chromosome_6	2837399	2837644	246	2837535	47.46	1.39499	0.0	peak_2521
chromosome_6	2837931	2838151	221	2838047	50.06	1.46985	0.0	peak_2522
chromosome_6	2838547	2838871	325	2838622	47.46	1.39499	0.0	peak_2523
chromosome_6	2840650	2841212	563	2840720	53.97	1.45604	0.0	peak_2524a
chromosome_6	2840650	2841212	563	2841008	47.46	1.34622	0.0	peak_2524b
chromosome_6	2842962	2843135	174	2843049	55.27	1.61957	0.146137	peak_2525
chromosome_6	2848373	2848649	277	2848556	59.17	1.46749	0.0	peak_2526
chromosome_6	2861953	2862127	175	2862039	50.06	1.46985	0.0	peak_2527
chromosome_6	2864630	2865036	407	2864670	48.11	1.4137	0.0	peak_2528a
chromosome_6	2864630	2865036	407	2864945	53.32	1.50876	0.0	peak_2528b
chromosome_6	2865696	2865876	181	2865766	45.51	1.33884	0.0	peak_2529a
chromosome_6	2865696	2865876	181	2865798	44.21	1.29179	0.0	peak_2529b
chromosome_6	2867440	2867756	317	2867469	44.21	1.30141	0.0	peak_2530
chromosome_6	2876194	2876377	184	2876304	47.46	1.39499	0.0	peak_2531
chromosome_6	2881219	2881454	236	2881275	49.41	1.32516	0.0	peak_2532
chromosome_6	2882204	2882498	295	2882309	46.81	1.29226	0.0	peak_2533
chromosome_6	2894238	2894436	199	2894331	46.81	1.37627	0.0	peak_2534
chromosome_6	2902267	2902421	155	2902390	47.46	1.39499	0.0	peak_2535
chromosome_6	2906958	2907130	173	2907048	45.51	1.33884	0.0	peak_2536
chromosome_6	2911702	2911874	173	2911764	44.86	1.31037	0.0	peak_2537
chromosome_6	2912416	2912766	351	2912494	53.32	1.56342	0.0231072	peak_2538a
chromosome_6	2912416	2912766	351	2912678	51.36	1.50728	0.0	peak_2538b
chromosome_6	2913027	2913216	190	2913197	49.41	1.45113	0.0	peak_2539
chromosome_6	2913432	2913597	166	2913503	53.32	1.56342	0.0231072	peak_2540
chromosome_6	2939861	2940020	160	2939933	47.46	1.30983	0.0	peak_2541
chromosome_6	2946994	2947152	159	2947115	55.27	1.37234	0.0	peak_2542
chromosome_6	2947333	2947640	308	2947375	49.41	1.43614	0.0	peak_2543
chromosome_6	2950662	2950906	245	2950748	47.46	1.39499	0.0	peak_2544
chromosome_6	2952594	2952799	206	2952669	47.46	1.36911	0.0	peak_2545
chromosome_6	2957160	2957355	196	2957232	48.76	1.30756	0.0	peak_2546
chromosome_6	2960375	2960646	272	2960477	51.36	1.50728	0.0	peak_2547
chromosome_6	2964922	2965551	630	2964953	47.46	1.39499	0.0	peak_2548a
chromosome_6	2964922	2965551	630	2965145	50.71	1.48856	0.0	peak_2548b
chromosome_6	2984391	2984966	576	2984447	44.86	1.32012	0.0	peak_2549a
chromosome_6	2984391	2984966	576	2984700	44.21	1.30141	0.0	peak_2549b
chromosome_6	2986059	2986223	165	2986087	44.86	1.32012	0.0	peak_2550
chromosome_6	2986447	2986635	189	2986604	44.86	1.32012	0.0	peak_2551
chromosome_6	2988558	2988827	270	2988657	48.76	1.43242	0.0	peak_2552
chromosome_6	2994151	2994330	180	2994217	47.46	1.39499	0.0	peak_2553
chromosome_6	2996726	2997047	322	2996766	45.51	1.32895	0.0	peak_2554a
chromosome_6	2996726	2997047	322	2996973	57.87	1.69443	0.267403	peak_2554b
chromosome_6	3062585	3062767	183	3062683	56.57	1.55585	0.0444429	peak_2555
chromosome_6	3068200	3068346	147	3068329	46.81	1.3661	0.0	peak_2556
chromosome_6	3070531	3070724	194	3070608	48.11	1.29098	0.0	peak_2557
chromosome_6	3089917	3090125	209	3089989	50.06	1.46985	0.0	peak_2558
chromosome_6	3102918	3103159	242	3102948	44.21	1.30141	0.0	peak_2559
chromosome_6	3148727	3149791	1065	3148793	44.21	1.30141	0.0	peak_2560a
chromosome_6	3148727	3149791	1065	3148879	44.21	1.30141	0.0	peak_2560b
chromosome_6	3148727	3149791	1065	3149150	45.51	1.33884	0.0	peak_2560c
chromosome_6	3148727	3149791	1065	3149349	48.76	1.43242	0.0	peak_2560d
chromosome_6	3148727	3149791	1065	3149677	66.32	1.93772	1.34076	peak_2560e
chromosome_6	3210426	3210572	147	3210498	51.36	1.32276	0.0	peak_2561
chromosome_6	3272798	3273429	632	3272858	54.62	1.3904	0.0	peak_2562a
chromosome_6	3272798	3273429	632	3273030	46.16	1.35755	0.0	peak_2562b
chromosome_6	3272798	3273429	632	3273352	46.16	1.33793	0.0	peak_2562c
chromosome_6	3274390	3274577	188	3274438	46.16	1.35755	0.0	peak_2563
chromosome_6	3275399	3275690	292	3275459	47.46	1.39499	0.0	peak_2564
chromosome_6	3277199	3277736	538	3277264	44.21	1.30141	0.0	peak_2565a
chromosome_6	3277199	3277736	538	3277483	58.52	1.71314	0.368104	peak_2565b
chromosome_6	3278192	3278713	522	3278259	44.21	1.30141	0.0	peak_2566a
chromosome_6	3278192	3278713	522	3278448	46.81	1.37627	0.0	peak_2566b
chromosome_6	3278192	3278713	522	3278634	46.81	1.37627	0.0	peak_2566c
chromosome_6	3286517	3286761	245	3286685	49.41	1.45113	0.0	peak_2567
chromosome_6	3289537	3289686	150	3289575	47.46	1.39499	0.0	peak_2568
chromosome_6	3290065	3290286	222	3290168	54.62	1.60085	0.122922	peak_2569
chromosome_6	3293950	3294142	193	3294027	48.11	1.4137	0.0	peak_2570
chromosome_6	3295912	3296304	393	3296029	52.02	1.52599	0.0	peak_2571
chromosome_6	3296939	3297463	525	3297015	53.97	1.58214	0.0231072	peak_2572a
chromosome_6	3296939	3297463	525	3297382	53.97	1.56579	0.0231072	peak_2572b
chromosome_6	3322375	3322754	380	3322474	44.86	1.32012	0.0	peak_2573
chromosome_6	3326826	3327289	464	3326928	50.06	1.46985	0.0	peak_2574a
chromosome_6	3326826	3327289	464	3327260	46.81	1.37627	0.0	peak_2574b
chromosome_6	3327611	3328225	615	3327697	44.21	1.30141	0.0	peak_2575
chromosome_6	3329109	3329472	364	3329200	48.76	1.43242	0.0	peak_2576a
chromosome_6	3329109	3329472	364	3329361	44.86	1.32012	0.0	peak_2576b
chromosome_6	3330392	3330637	246	3330417	44.86	1.31037	0.0	peak_2577
chromosome_6	3331148	3331533	386	3331455	50.71	1.48856	0.0	peak_2578
chromosome_6	3337899	3338076	178	3337939	44.21	1.30141	0.0	peak_2579
chromosome_6	3344663	3344993	331	3344722	50.06	1.46985	0.0	peak_2580
chromosome_6	3346757	3347041	285	3346826	47.46	1.39499	0.0	peak_2581a
chromosome_6	3346757	3347041	285	3346971	44.86	1.32012	0.0	peak_2581b
chromosome_6	3347975	3348171	197	3348057	48.76	1.43242	0.0	peak_2582
chromosome_6	3351030	3351218	189	3351106	47.46	1.39499	0.0	peak_2583
chromosome_6	3351794	3352121	328	3351873	50.06	1.46985	0.0	peak_2584
chromosome_6	3354352	3354561	210	3354386	52.02	1.29078	0.0	peak_2585
chromosome_6	3355594	3355978	385	3355650	74.77	1.32933	0.0	peak_2586a
chromosome_6	3355594	3355978	385	3355906	70.87	1.40923	0.0	peak_2586b
chromosome_6	3356581	3356929	349	3356666	81.92	1.29568	0.0	peak_2587
chromosome_6	3399767	3399967	201	3399831	48.11	1.4137	0.0	peak_2588
chromosome_6	3400931	3401163	233	3401027	44.21	1.30141	0.0	peak_2589
chromosome_6	3404704	3405045	342	3404803	50.71	1.47756	0.0	peak_2590
chromosome_6	3410579	3410891	313	3410620	48.11	1.4137	0.0	peak_2591a
chromosome_6	3410579	3410891	313	3410810	50.71	1.48856	0.0	peak_2591b
chromosome_6	3431282	3431441	160	3431399	44.21	1.30141	0.0	peak_2592
chromosome_6	3434702	3434935	234	3434855	46.16	1.35755	0.0	peak_2593
chromosome_6	3436412	3436637	226	3436528	44.86	1.32012	0.0	peak_2594
chromosome_6	3436930	3437397	468	3437134	52.02	1.52599	0.0	peak_2595
chromosome_6	3437971	3438292	322	3438188	54.62	1.60085	0.122922	peak_2596
chromosome_6	3440350	3440690	341	3440445	46.16	1.35755	0.0	peak_2597a
chromosome_6	3440350	3440690	341	3440560	46.16	1.27469	0.0	peak_2597b
chromosome_6	3440906	3441229	324	3440971	50.06	1.45899	0.0	peak_2598a
chromosome_6	3440906	3441229	324	3441156	48.11	1.30103	0.0	peak_2598b
chromosome_6	3442341	3442665	325	3442474	45.51	1.33884	0.0	peak_2599
chromosome_6	3443792	3443943	152	3443849	45.51	1.33884	0.0	peak_2600
chromosome_6	3445443	3445630	188	3445530	50.06	1.46985	0.0	peak_2601
chromosome_6	3446031	3446281	251	3446062	44.21	1.29885	0.0	peak_2602
chromosome_6	3452093	3452568	476	3452265	51.36	1.50728	0.0	peak_2603
chromosome_6	3453790	3454012	223	3453821	46.16	1.33793	0.0	peak_2604
chromosome_6	3454555	3454750	196	3454645	52.02	1.52599	0.0	peak_2605
chromosome_6	3466672	3466990	319	3466745	44.21	1.30141	0.0	peak_2606a
chromosome_6	3466672	3466990	319	3466923	49.41	1.45113	0.0	peak_2606b
chromosome_6	3467712	3467979	268	3467804	48.76	1.43242	0.0	peak_2607
chromosome_6	3470584	3470748	165	3470672	48.76	1.34498	0.0	peak_2608
chromosome_6	3471059	3471245	187	3471130	48.11	1.25933	0.0	peak_2609
chromosome_6	3472582	3472938	357	3472675	49.41	1.45113	0.0	peak_2610
chromosome_6	3490507	3490856	350	3490547	44.86	1.32012	0.0	peak_2611a
chromosome_6	3490507	3490856	350	3490676	44.21	1.30141	0.0	peak_2611b
chromosome_6	3501199	3501547	349	3501456	48.11	1.4137	0.0	peak_2612
chromosome_6	3503543	3503926	384	3503606	46.16	1.34918	0.0	peak_2613a
chromosome_6	3503543	3503926	384	3503640	44.21	1.30141	0.0	peak_2613b
chromosome_6	3504349	3504910	562	3504463	63.72	1.68165	0.374602	peak_2614a
chromosome_6	3504349	3504910	562	3504821	50.06	1.46985	0.0	peak_2614b
chromosome_6	3506283	3506448	166	3506344	48.11	1.4137	0.0	peak_2615
chromosome_6	3507517	3507863	347	3507684	45.51	1.33884	0.0	peak_2616
chromosome_6	3509498	3509962	465	3509528	46.81	1.37627	0.0	peak_2617a
chromosome_6	3509498	3509962	465	3509704	48.76	1.43242	0.0	peak_2617b
chromosome_6	3510291	3510587	297	3510353	46.81	1.37627	0.0	peak_2618
chromosome_6	3511486	3512184	699	3511644	48.11	1.4137	0.0	peak_2619a
chromosome_6	3511486	3512184	699	3511907	48.76	1.43242	0.0	peak_2619b
chromosome_6	3511486	3512184	699	3512120	48.11	1.4137	0.0	peak_2619c
chromosome_6	3531915	3532125	211	3532052	57.22	1.53202	0.0231072	peak_2620
chromosome_6	3534515	3534699	185	3534598	52.02	1.52599	0.0	peak_2621
chromosome_6	3535657	3536325	669	3536246	49.41	1.45113	0.0	peak_2622
chromosome_6	3557873	3558386	514	3557936	50.06	1.2641	0.0	peak_2623a
chromosome_6	3557873	3558386	514	3558179	50.06	1.33196	0.0	peak_2623b
chromosome_6	3557873	3558386	514	3558254	50.06	1.2641	0.0	peak_2623c
chromosome_6	3561962	3562261	300	3562006	49.41	1.35984	0.0	peak_2624
chromosome_6	3574964	3575118	155	3575035	94.28	1.43776	0.146137	peak_2625
chromosome_6	3576942	3577154	213	3576995	57.87	1.42611	0.0	peak_2626
chromosome_6	3578211	3578417	207	3578310	48.11	1.32266	0.0	peak_2627
chromosome_6	3583624	3584073	450	3583663	55.92	1.2648	0.0	peak_2628a
chromosome_6	3583624	3584073	450	3583969	49.41	1.36743	0.0	peak_2628b
chromosome_6	3585064	3585435	372	3585117	44.86	1.32012	0.0	peak_2629a
chromosome_6	3585064	3585435	372	3585356	47.46	1.34622	0.0	peak_2629b
chromosome_6	3585895	3586078	184	3585984	55.27	1.61957	0.146137	peak_2630
chromosome_6	3590998	3591298	301	3591079	44.21	1.30141	0.0	peak_2631
chromosome_6	3604081	3604282	202	3604221	46.81	1.37627	0.0	peak_2632
chromosome_6	3609838	3610091	254	3609975	50.06	1.46985	0.0	peak_2633
chromosome_6	3614848	3615067	220	3615045	47.46	1.39499	0.0	peak_2634
chromosome_6	3619274	3619590	317	3619353	48.76	1.43242	0.0	peak_2635
chromosome_6	3620810	3621081	272	3620851	46.81	1.37627	0.0	peak_2636
chromosome_6	3626543	3626935	393	3626641	47.46	1.39499	0.0	peak_2637a
chromosome_6	3626543	3626935	393	3626850	44.86	1.32012	0.0	peak_2637b
chromosome_6	3631824	3633068	1245	3632007	44.86	1.32012	0.0	peak_2638a
chromosome_6	3631824	3633068	1245	3632228	46.81	1.37627	0.0	peak_2638b
chromosome_6	3631824	3633068	1245	3632362	45.51	1.33884	0.0	peak_2638c
chromosome_6	3631824	3633068	1245	3632778	48.11	1.4137	0.0	peak_2638d
chromosome_6	3631824	3633068	1245	3632996	50.71	1.48856	0.0	peak_2638e
chromosome_6	3633833	3634045	213	3633943	53.97	1.49684	0.0	peak_2639
chromosome_6	3634276	3634495	220	3634433	46.16	1.35755	0.0	peak_2640
chromosome_6	3638113	3638363	251	3638223	52.67	1.54471	0.0	peak_2641
chromosome_6	3638511	3638744	234	3638585	48.11	1.4137	0.0	peak_2642
chromosome_6	3642415	3642761	347	3642504	57.22	1.67571	0.267403	peak_2643a
chromosome_6	3642415	3642761	347	3642747	48.11	1.4137	0.0	peak_2643b
chromosome_6	3645633	3645834	202	3645745	54.62	1.31458	0.0	peak_2644
chromosome_6	3648364	3648555	192	3648394	46.16	1.35755	0.0	peak_2645
chromosome_6	3649585	3649855	271	3649648	44.86	1.32012	0.0	peak_2646
chromosome_6	3684905	3685245	341	3685012	44.21	1.30141	0.0	peak_2647a
chromosome_6	3684905	3685245	341	3685098	44.21	1.30141	0.0	peak_2647b
chromosome_6	3685440	3685625	186	3685554	44.21	1.30141	0.0	peak_2648
chromosome_6	3692160	3692362	203	3692268	54.62	1.53296	0.0113269	peak_2649
chromosome_6	3693707	3693856	150	3693778	50.71	1.48856	0.0	peak_2650
chromosome_6	3698409	3698570	162	3698523	48.76	1.43242	0.0	peak_2651
chromosome_6	3699006	3699497	492	3699404	57.22	1.67571	0.267403	peak_2652
chromosome_6	3700207	3700650	444	3700301	55.27	1.61957	0.146137	peak_2653
chromosome_6	3700914	3701205	292	3701038	52.67	1.54471	0.0	peak_2654
chromosome_6	3702101	3702371	271	3702170	44.21	1.30141	0.0	peak_2655a
chromosome_6	3702101	3702371	271	3702285	51.36	1.50728	0.0	peak_2655b
chromosome_6	3704557	3704865	309	3704628	44.86	1.32012	0.0	peak_2656
chromosome_6	3706042	3706199	158	3706124	55.27	1.5207	0.0231072	peak_2657
chromosome_6	3708003	3708311	309	3708087	52.67	1.54471	0.0	peak_2658
chromosome_6	3710116	3710743	628	3710260	44.21	1.30141	0.0	peak_2659a
chromosome_6	3710116	3710743	628	3710553	56.57	1.657	0.248239	peak_2659b
chromosome_6	3726092	3726477	386	3726214	48.11	1.4137	0.0	peak_2660
chromosome_6	3726753	3727217	465	3726797	48.11	1.4137	0.0	peak_2661a
chromosome_6	3726753	3727217	465	3727068	44.86	1.32012	0.0	peak_2661b
chromosome_6	3727453	3728069	617	3727533	52.02	1.47264	0.0	peak_2662a
chromosome_6	3727453	3728069	617	3727757	53.97	1.58214	0.0231072	peak_2662b
chromosome_6	3727453	3728069	617	3727984	56.57	1.657	0.248239	peak_2662c
chromosome_6	3728355	3728789	435	3728710	45.51	1.33884	0.0	peak_2663
chromosome_6	3730980	3731232	253	3731016	45.51	1.33884	0.0	peak_2664
chromosome_6	3744458	3744771	314	3744680	48.11	1.4137	0.0	peak_2665
chromosome_6	3748410	3748611	202	3748528	52.02	1.52599	0.0	peak_2666
chromosome_6	3750009	3750203	195	3750070	46.81	1.37627	0.0	peak_2667
chromosome_6	3768389	3768768	380	3768637	46.81	1.37627	0.0	peak_2668
chromosome_6	3771936	3772086	151	3772010	50.06	1.46985	0.0	peak_2669
chromosome_6	3773445	3773662	218	3773549	50.71	1.48856	0.0	peak_2670
chromosome_6	3774210	3774533	324	3774296	44.21	1.30141	0.0	peak_2671
chromosome_6	3777181	3777347	167	3777282	45.51	1.33884	0.0	peak_2672
chromosome_6	3799558	3799823	266	3799659	51.36	1.50728	0.0	peak_2673
chromosome_6	3803003	3803211	209	3803065	46.16	1.35755	0.0	peak_2674
chromosome_6	3810622	3810973	352	3810673	47.46	1.39499	0.0	peak_2675a
chromosome_6	3810622	3810973	352	3810883	48.76	1.43242	0.0	peak_2675b
chromosome_6	3813737	3814010	274	3813812	50.71	1.48856	0.0	peak_2676
chromosome_6	3814439	3814685	247	3814601	47.46	1.39499	0.0	peak_2677
chromosome_6	3816749	3817175	427	3817155	45.51	1.33884	0.0	peak_2678
chromosome_6	3817512	3817710	199	3817550	44.21	1.30141	0.0	peak_2679
chromosome_6	3817938	3818085	148	3818012	50.71	1.48856	0.0	peak_2680
chromosome_6	3818252	3818996	745	3818440	48.76	1.43242	0.0	peak_2681a
chromosome_6	3818252	3818996	745	3818635	49.41	1.45113	0.0	peak_2681b
chromosome_6	3818252	3818996	745	3818909	48.11	1.4137	0.0	peak_2681c
chromosome_6	3834201	3834440	240	3834282	50.06	1.45899	0.0	peak_2682
chromosome_6	3842156	3842538	383	3842404	57.22	1.67571	0.267403	peak_2683
chromosome_6	3844018	3844303	286	3844074	44.86	1.32012	0.0	peak_2684
chromosome_6	3846443	3846656	214	3846607	44.21	1.30141	0.0	peak_2685
chromosome_6	3847659	3848114	456	3847724	46.16	1.35755	0.0	peak_2686a
chromosome_6	3847659	3848114	456	3847993	51.36	1.50728	0.0	peak_2686b
chromosome_6	3851064	3851319	256	3851127	44.21	1.30141	0.0	peak_2687
chromosome_6	3851546	3852016	471	3851615	48.76	1.276	0.0	peak_2688a
chromosome_6	3851546	3852016	471	3851939	60.47	1.58507	0.146137	peak_2688b
chromosome_6	3856012	3856264	253	3856079	51.36	1.40355	0.0	peak_2689
chromosome_6	3866177	3866461	285	3866277	50.71	1.44297	0.0	peak_2690
chromosome_6	3876882	3877087	206	3877071	47.46	1.39499	0.0	peak_2691
chromosome_6	3879136	3879383	248	3879173	46.16	1.35755	0.0	peak_2692
chromosome_6	3880270	3880719	450	3880468	54.62	1.60085	0.122922	peak_2693
chromosome_6	3880889	3881422	534	3880975	56.57	1.657	0.248239	peak_2694a
chromosome_6	3880889	3881422	534	3881242	50.71	1.48856	0.0	peak_2694b
chromosome_6	3885503	3885818	316	3885535	49.41	1.45113	0.0	peak_2695a
chromosome_6	3885503	3885818	316	3885779	52.02	1.46128	0.0	peak_2695b
chromosome_6	3896778	3896947	170	3896860	51.36	1.44687	0.0	peak_2696
chromosome_6	3919767	3920086	320	3919909	52.67	1.54471	0.0	peak_2697
chromosome_6	3923547	3923857	311	3923597	44.21	1.30141	0.0	peak_2698a
chromosome_6	3923547	3923857	311	3923798	51.36	1.50728	0.0	peak_2698b
chromosome_6	3925331	3925586	256	3925523	53.32	1.56342	0.0231072	peak_2699
chromosome_6	3926560	3926909	350	3926660	47.46	1.39499	0.0	peak_2700
chromosome_6	3927130	3927293	164	3927291	46.16	1.34753	0.0	peak_2701
chromosome_6	3927509	3927732	224	3927550	46.81	1.37627	0.0	peak_2702
chromosome_6	3929806	3930175	370	3930103	48.76	1.43242	0.0	peak_2703
chromosome_6	3932501	3932763	263	3932651	52.67	1.54471	0.0	peak_2704
chromosome_6	3933702	3934095	394	3933821	53.97	1.58214	0.0231072	peak_2705
chromosome_6	3934313	3934469	157	3934383	50.71	1.48856	0.0	peak_2706
chromosome_6	3935511	3935813	303	3935580	44.21	1.30141	0.0	peak_2707
chromosome_6	3935963	3936681	719	3936030	54.62	1.58902	0.122922	peak_2708a
chromosome_6	3935963	3936681	719	3936259	50.06	1.46985	0.0	peak_2708b
chromosome_6	3935963	3936681	719	3936581	44.21	1.30141	0.0	peak_2708c
chromosome_6	3939024	3939336	313	3939295	48.11	1.4137	0.0	peak_2709
chromosome_6	3943500	3943747	248	3943607	46.16	1.35755	0.0	peak_2710
chromosome_6	3970272	3970465	194	3970407	52.02	1.47926	0.0	peak_2711
chromosome_6	3971341	3971726	386	3971419	52.67	1.48521	0.0	peak_2712a
chromosome_6	3971341	3971726	386	3971626	46.16	1.26413	0.0	peak_2712b
chromosome_6	3998944	3999227	284	3999015	45.51	1.33884	0.0	peak_2713
chromosome_6	4002423	4002602	180	4002485	47.46	1.39499	0.0	peak_2714
chromosome_6	4005499	4005660	162	4005529	46.81	1.37627	0.0	peak_2715
chromosome_6	4008543	4008924	382	4008629	46.16	1.35755	0.0	peak_2716a
chromosome_6	4008543	4008924	382	4008772	44.21	1.30141	0.0	peak_2716b
chromosome_6	4013818	4013964	147	4013882	48.76	1.43242	0.0	peak_2717
chromosome_6	4015623	4015938	316	4015699	48.11	1.4137	0.0	peak_2718
